JobId,JobDate,VCId,SLA,JobStateId,Allocation,SubmitTime,AUid,QuotaTokens,JobPriority,YieldScopePriority_X,YieldScopePriority_Y,random
9e1b9eda-4d37-4e9a-997c-9b6ca26583b8,2018-04-17,100,NULL,2,90,2018-04-17 09:35:02.133,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,65,1,0,8dd813a6-6e37-4a68-a83f-000013383344
5b6c7993-b276-4783-8fef-b5489347905e,2019-04-30,100,2019-04-29 23:55:00.000,2,1500,2019-04-30 20:21:41.913,75b67fc1-e0c4-4909-ad40-f8f6d0978e01,16516,20,0,0,6c86c7ae-bf78-4125-ac49-00001b986123
da82bce8-9d0c-4396-9e58-d5cc9fd1947b,2020-12-31,100,NULL,2,200,2020-12-31 09:05:01.557,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,55,1,0,0a896145-724d-4ca0-b7de-00001c735d66
8cbe19b2-ed62-41e4-9ea2-80c5d22d7634,2019-04-25,100,NULL,2,250,2019-04-25 10:20:23.670,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,53,1,0,dd9fdcf4-cd71-4902-9804-000022bb6c6b
d0472cb3-370c-44aa-82e5-2c3ab324ffe4,2018-12-26,100,NULL,2,250,2018-12-26 09:33:10.353,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,53,1,0,7071981a-fdcd-4a44-8cd7-00002307ec26
69f95b66-0918-4373-8bbf-8d08a2c59683,2019-05-31,100,NULL,2,150,2019-05-31 08:23:48.510,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,52,1,0,3cf154e9-565f-4d80-8c94-00002562c462
f2ba7266-cc42-4291-8f76-353a5d085fd6,2019-11-04,100,2019-11-04 00:00:00.000,2,2801,2019-11-05 09:14:42.430,340f02c6-c723-4c85-9413-ae2ec0ca39e6,415,59,1,0,0f0b930c-411a-4082-a7f5-00002d1947e2
e605aa1f-3f51-4b26-8c9c-ad1f3120aae3,2020-06-17,100,2020-06-17 00:00:00.000,2,5000,2020-06-17 11:36:04.040,75b67fc1-e0c4-4909-ad40-f8f6d0978e01,16516,22,0,1,3c48df8b-ff15-44f5-ac2f-000030eb1ec3
b047ba0d-a226-4874-af00-41a87eb1d42c,2019-08-27,100,NULL,2,240,2019-08-27 10:25:16.370,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,52,1,0,3bd493cb-cc07-446f-b798-00003d4debd7
6f024dbd-6952-49cd-8fb8-9b4a7d8485f4,2021-04-07,100,2021-04-07 00:00:00.000,2,5000,2021-04-08 09:18:24.017,75b67fc1-e0c4-4909-ad40-f8f6d0978e01,16516,50,0,1,fc5f1e73-f68e-4d9d-a732-00004a09f256
feabc8b9-093d-439e-8b01-ca7eabe5d4a7,2020-05-20,100,NULL,2,200,2020-05-20 09:45:01.187,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,53,1,0,b4bcae41-8e61-4210-ba81-00004e7067e8
5c132a75-1187-4836-8e22-ecde04565a1a,NULL,100,2021-02-14 00:00:00.000,2,234,2021-02-15 02:38:46.663,43f21cc4-4e96-4072-a3a1-23ae5f68398e,1875,41,0,10,741ac3a5-774c-447a-85b4-00005a3e75dd
04fcbe04-6d57-49ea-9f96-be375f053d5f,2019-01-31,100,2019-01-31 06:00:00.000,2,100,2019-01-31 20:15:56.137,e3fb335d-bf9e-433f-b370-c4d9bcd63a05,2915,51,1,0,698f7854-8f4c-45ed-9fc7-00005f025ee3
c8c22f53-db01-43ca-8d99-84d66acefd15,NULL,100,2020-08-19 00:00:00.000,2,234,2020-08-20 04:52:53.700,43f21cc4-4e96-4072-a3a1-23ae5f68398e,1875,41,0,10,c7a3be57-2aec-44b9-b1ae-00006ca5ad4b
ce5904ce-85c7-4382-a9e5-49d3547b7421,2019-04-25,100,2019-04-24 23:55:00.000,2,1500,2019-04-26 00:21:41.857,75b67fc1-e0c4-4909-ad40-f8f6d0978e01,16516,20,0,0,35b2fa3d-f9db-4fcf-8485-00006ed54521
7c45c428-f3a7-4ae5-8c8d-cd4cb597d068,2021-07-16,100,NULL,3,160,2021-07-16 09:36:49.050,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,69,1,0,d80f800d-9320-4dff-bd07-00007dd10683
8fcf31ee-5f29-4258-b076-59b720650530,2021-07-07,100,2021-07-07 16:40:00.000,2,30,2021-07-08 03:12:10.710,b4304ac2-94a1-403c-b870-87c1030c2af9,10687,51,1,0,848372e9-f908-492f-9f85-00007ef68c48
dac655ba-fcd1-4e03-8267-dd1106ea8493,2019-08-03,100,2019-08-03 00:00:00.000,2,1000,2019-08-04 07:44:42.010,7c475ebf-3e1e-40f2-863e-3ddde132645d,3984,52,1,0,33a994e0-4ac8-474c-abea-00007f10018d
5ba6ad5b-9455-44d3-80e9-831f1999b786,NULL,100,2019-07-01 00:00:00.000,2,500,2019-07-01 08:17:41.657,451d96e7-a65c-4923-94a2-1839b0508d12,0,54,1,0,a14b63b1-615a-4228-9c5b-00007f5c584c
63dda63b-1b20-4419-a8d8-438d9591ed3a,2020-01-24,100,2020-01-25 12:00:00.000,2,100,2020-01-25 10:51:29.657,b4304ac2-94a1-403c-b870-87c1030c2af9,10687,50,1,0,d67b6798-cb50-4251-8623-000084b9e861
5da82e0b-ced3-41de-9164-063969a7743a,2020-04-27,100,NULL,2,33,2020-04-27 10:59:38.760,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,59,1,0,c6f8d916-0d78-4d61-9db7-000089390c01
63964e23-44af-4073-9c8b-030526267918,2018-10-04,100,NULL,2,50,2018-10-05 04:05:29.657,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,50,1,0,a3c08526-6edb-4c88-919c-00008ebfd3d3
ec2337c3-c690-4bb9-a1bc-ccd3c1270e30,2019-11-25,100,2019-11-25 00:00:00.000,2,2801,2019-11-26 10:53:16.147,340f02c6-c723-4c85-9413-ae2ec0ca39e6,415,38,1,0,1d3ded9e-25cb-4489-8ef9-000095a5ad8a
33304f6c-dc93-4f58-b7c2-cc501b6713fb,2020-04-09,100,NULL,2,79,2020-04-09 08:33:51.507,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,62,1,0,91359f0f-7881-4ad7-b4b3-000095d3fa80
4182afd1-60d2-46a1-8938-724962eb6812,NULL,100,2020-12-14 00:00:00.000,2,500,2020-12-15 06:47:45.957,451d96e7-a65c-4923-94a2-1839b0508d12,0,50,1,0,a9de148a-c15c-4685-9c69-00009906d7bf
5a44fe5a-fda8-404d-9692-ab89b704c34e,2019-07-19,100,2019-07-18 23:55:00.000,2,1500,2019-07-19 13:41:55.327,75b67fc1-e0c4-4909-ad40-f8f6d0978e01,16516,20,0,0,9b2b9617-8110-4336-9d2e-00009ae2cf55
434f83ab-fd16-46d1-ba1e-53b24dda7841,NULL,100,2019-01-22 08:00:00.000,2,100,2019-01-23 02:41:06.777,e3fb335d-bf9e-433f-b370-c4d9bcd63a05,2915,50,1,0,6ec98197-801e-4086-a00f-00009ceb65f0
3a687067-ae7e-4d12-aaa0-9ba45162d673,2019-07-17,100,NULL,2,500,2019-07-18 06:54:50.460,83f00d65-a1a6-4dae-a8f2-def4d2209705,9714,69,1,1,a576f697-e63a-4579-bf03-0000af1d2f24
4214d3a2-0147-4e84-b99f-90b8c9b73348,2018-04-11,100,NULL,2,250,2018-04-11 08:05:20.530,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,51,1,0,245ce459-924e-4ddf-80b0-0000b97fe34d
a0b8160e-fc23-4856-a39d-c62879615966,NULL,100,2021-01-09 00:00:00.000,2,234,2021-01-10 03:43:37.567,43f21cc4-4e96-4072-a3a1-23ae5f68398e,1875,41,0,10,0a7da983-35e7-4ae0-847a-0000bf5d2a2f
da408ead-af5b-49b0-9c82-8a4bf44d47b4,2020-03-13,100,NULL,2,33,2020-03-13 15:47:50.127,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,52,1,0,75fb619e-a9ef-4bef-958f-0000d0e8eeb7
51ac1eaa-e4e5-4152-a6c7-48103167a4e4,2021-04-02,100,NULL,2,250,2021-04-02 10:40:23.237,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,51,1,0,7fa91d96-4d94-4674-bed6-0000dce59dd5
047f407c-84d8-4db8-88ff-1161c2a7504e,2019-08-01,100,2019-08-02 12:00:00.000,2,1000,2019-08-02 10:47:08.393,b4304ac2-94a1-403c-b870-87c1030c2af9,10687,51,1,0,4098d4a4-8912-417d-8453-0000dfeca3aa
49541362-a43b-4106-97ee-50db2cc11e3d,NULL,100,2019-02-01 08:00:00.000,2,100,2019-02-01 15:33:39.853,e3fb335d-bf9e-433f-b370-c4d9bcd63a05,2915,50,1,0,ae61af8d-38dd-4457-90e9-0000e23a2e38
918b3497-5c44-4b09-b98b-e807d47da9f4,2021-02-08,100,NULL,2,250,2021-02-08 14:06:33.123,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,61,1,0,f48ed62f-477b-4534-8ea0-0000f040e46b
4ac2cbb5-2cef-4e91-9f30-bec11713858c,2019-02-10,100,2019-02-10 06:00:00.000,2,100,2019-02-10 04:15:49.173,e3fb335d-bf9e-433f-b370-c4d9bcd63a05,2915,50,1,0,7ee77af2-b4cc-45d3-a930-0000f254e404
bc29f553-cba8-419d-a74a-44e941980057,2020-02-11,100,NULL,2,250,2020-02-11 09:03:53.690,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,70,1,0,b5621423-aedc-4406-b47e-0000f9f86282
c79fb3dd-4618-4179-a4f6-42c6eeb58af1,2020-12-11,100,NULL,2,200,2020-12-11 09:03:52.870,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,58,1,0,ee2c6699-b3e6-4bbb-8273-0000fd8bcc88
83c20e84-d289-40a8-8973-6fec6eab370a,2020-07-25,100,NULL,2,30,2020-07-25 08:32:39.213,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,55,1,0,1c9d2cef-316e-49d0-9b25-0001017c5c0a
42d03bf5-39f9-403b-9737-78a7107c9305,2020-12-02,100,2020-12-02 00:00:00.000,2,2000,2020-12-02 17:42:25.637,b4304ac2-94a1-403c-b870-87c1030c2af9,10687,50,1,0,f516db0a-3ba6-4762-8d17-0001118340b1
2f09d070-585f-46ec-b5a2-132048e179cd,2019-12-28,100,2019-12-27 23:55:00.000,2,1500,2019-12-29 04:42:02.990,75b67fc1-e0c4-4909-ad40-f8f6d0978e01,16516,20,0,0,6792bc7f-5307-467b-8189-0001147e9364
18826131-dba9-43df-bd70-4bf3e38a0fde,2020-09-06,100,2020-09-06 06:00:00.000,2,1000,2020-09-06 18:36:57.113,b4304ac2-94a1-403c-b870-87c1030c2af9,10687,50,1,0,170b9bae-cb84-45d6-86f5-000115fad2a7
d67c6a3f-35ac-49e5-aa8e-eec50f092bd8,2018-01-27,100,NULL,2,50,2018-01-27 10:05:42.557,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,50,1,0,98d1b853-83c7-41ed-a9c0-0001289ef577
ee49618a-7326-4635-ae1e-f2a4e54c2291,2020-04-16,100,2020-04-15 23:55:00.000,2,1500,2020-04-17 04:41:58.937,75b67fc1-e0c4-4909-ad40-f8f6d0978e01,16516,20,0,0,27103167-8636-45ea-a089-000140127e7a
ef970bbf-b628-4ad1-847a-011b61ff2d6b,2019-09-20,100,NULL,2,210,2019-09-20 09:46:43.183,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,64,1,0,e187b6bd-a361-45a9-b196-00014bbb5143
fab912f5-449c-41ff-a0da-a6855c28c7ea,2018-07-12,100,NULL,2,210,2018-07-12 08:21:47.243,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,64,1,0,aadca220-db84-4b8e-a320-00015584f024
5fc7d042-ecce-46a8-b1ba-7c9c26d0e3a1,2018-02-21,100,NULL,2,250,2018-02-21 09:04:10.003,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,51,1,0,46b9c13c-aa9b-46c7-8016-00015c2a3834
a0eeddee-e90e-44d4-992d-eb255a8a5dd6,2021-03-11,100,2021-03-13 07:00:00.000,2,1000,2021-03-12 15:54:14.017,e3fb335d-bf9e-433f-b370-c4d9bcd63a05,2915,50,1,0,33612ff9-f5cd-4e97-b064-00015ec55ccc
e7cdcac7-8c7d-4a61-8378-b5c30cc561a9,2020-07-17,100,NULL,2,180,2020-07-17 08:29:02.247,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,77,1,0,ae9c0afd-2499-4134-8de9-000165c4f6eb
89cad528-75b9-4b81-82e5-bf6448ccc242,2019-07-12,100,2019-07-12 00:00:00.000,2,5000,2019-07-13 03:24:27.530,75b67fc1-e0c4-4909-ad40-f8f6d0978e01,16516,22,0,0,3a1cc6b3-0a6e-4ccc-b4a4-00016a1e8e65
0fe81685-06fe-4bd5-a734-1fd34b3dc4d6,2021-07-06,100,NULL,2,250,2021-07-06 12:12:11.770,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,51,1,0,a5aaffbb-417f-460c-9993-00016a429eb6
42798ded-ae36-4aa1-90b4-9e6026efe103,2020-06-04,100,NULL,2,200,2020-06-04 08:09:47.337,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,53,1,0,e30927eb-02c0-465b-83d4-00016b956385
1fbfd803-ee31-4ffc-9e5d-74cd92f6374f,NULL,100,2019-02-26 00:00:00.000,2,1000,2019-02-27 04:14:55.883,451d96e7-a65c-4923-94a2-1839b0508d12,0,50,1,0,da16671f-8d34-473c-8c73-000180f15c9d
42686940-32c0-4242-8289-8560f1da6204,2020-12-15,100,2020-12-14 23:55:00.000,4,10800,2020-12-16 07:37:07.170,75b67fc1-e0c4-4909-ad40-f8f6d0978e01,16516,10,0,0,e75d5e4f-9d37-4287-a6cc-000191ae23fb
0e003615-f5bd-4f15-9e3d-beee233ada58,2020-06-18,100,NULL,2,33,2020-06-18 11:49:27.580,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,50,1,0,58655bd5-a11f-451e-ad71-000193fd42bf
dbcda9a0-c79a-4183-8a15-79fc926e0ffe,2019-08-31,100,2019-08-31 00:00:00.000,2,1001,2019-09-04 02:04:27.560,340f02c6-c723-4c85-9413-ae2ec0ca39e6,415,51,1,0,1618506a-0b0a-42bc-b45d-00019a5da5de
dd310289-de5d-4d57-9932-1d8f2b15910d,2018-04-01,100,NULL,2,250,2018-04-01 10:31:51.847,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,51,1,0,a4db1395-1b0e-4141-9941-0001a3a6d6c2
a3cb15af-2f1b-433c-8f47-c0e4c1c35d6c,2020-11-11,100,2020-11-11 00:00:00.000,2,500,2020-11-12 00:52:55.540,b4304ac2-94a1-403c-b870-87c1030c2af9,10687,50,1,0,56e01268-af37-4026-987f-0001a67a0bfe
8920cbc6-88d7-46ec-ad13-68992b591072,2019-04-06,100,2019-04-07 02:00:00.000,2,500,2019-04-06 13:45:34.903,e3fb335d-bf9e-433f-b370-c4d9bcd63a05,2915,50,1,0,55f27332-c280-412c-95da-0001a87a7f73
554ecf86-e973-4ead-9c8d-97e5517db156,2020-05-07,100,NULL,2,110,2020-05-07 08:31:49.550,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,58,1,0,b705a220-96a7-45f1-bf90-0001b5319b90
9a8c875a-0ce8-4445-9de5-ee691c9b8c96,NULL,100,2019-08-15 00:00:00.000,2,263,2019-08-15 13:03:20.617,451d96e7-a65c-4923-94a2-1839b0508d12,0,62,1,0,0a0926a6-618e-4180-9c0d-0001b85b1336
40e07ba6-af32-4498-9d60-f5cc4d167de5,NULL,100,2019-05-11 08:00:00.000,2,100,2019-05-11 12:32:55.047,e3fb335d-bf9e-433f-b370-c4d9bcd63a05,2915,51,1,0,bfaf689c-5607-44b1-b209-0001c3ef0e5a
b65d357d-7a7c-49a7-9678-c838020efb0a,2021-04-09,100,2021-04-09 02:00:00.000,2,2000,2021-04-10 02:18:31.497,b4304ac2-94a1-403c-b870-87c1030c2af9,10687,51,1,0,4a69628f-c2e4-484e-a276-0001c8851c42
c88aef40-decb-4d2a-85f7-5fe08d33002f,2018-04-08,100,NULL,2,50,2018-04-08 13:06:36.300,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,50,1,0,5471fc05-e7db-4d49-9bf4-0001d33524e0
c4dd24e8-4746-4d89-b011-b89a8a0d48de,2020-02-09,100,NULL,2,150,2020-02-09 09:05:32.950,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,64,1,0,4292b310-54b6-454e-af1c-0001d98d79b6
06db664b-4609-4cbd-b3b3-2b65af94a496,2021-07-12,100,NULL,2,190,2021-07-12 09:17:23.953,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,60,1,0,e8ba78a1-cd65-4fea-977b-0001e03b6092
977f117b-00eb-413a-8802-c675957e2add,2021-05-31,100,2021-05-31 16:40:00.000,2,50,2021-05-31 19:01:50.967,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,29125,52,2,0,9ba256c0-d1b4-43a2-9af2-0001ecab405d
8a4536b8-df44-48bc-8d78-cad70772b470,2020-02-19,100,NULL,2,250,2020-02-19 10:15:45.117,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,53,1,0,374a03e0-3fd1-44dc-877f-0001ee61a22a
5bd54f4e-d2c2-4450-ad8e-0d713653555a,2019-01-04,100,NULL,2,250,2019-01-04 09:24:16.403,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,56,1,0,edbbbbd4-597e-4c0a-bca6-0001f3a3a5d1
7fc7d54d-02d6-441d-b5ee-4660863d6590,2020-02-11,100,NULL,2,31,2020-02-11 23:23:14.667,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,60,1,0,6ae447d9-2365-4e21-9ba2-0001feb9e4ea
658600e4-78b6-4774-ab9b-ac9c6571c36f,2018-10-25,100,NULL,2,17,2018-10-26 03:04:31.980,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,64,1,0,8d720b0d-dc9a-43f2-8c47-0002087d8d25
215f4af8-40eb-4b84-bc0e-bd254d695145,2020-09-15,100,NULL,2,17,2020-09-15 08:54:34.877,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,64,1,0,c35d4169-d0d0-4dd1-9b7f-00020a116de6
7b04819b-64a8-4b84-99fd-d734c07c327d,NULL,100,NULL,2,300,2019-06-04 08:16:25.843,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,50,1,0,c5413d28-100c-43c6-9739-0002111b9694
a87537d9-e5e6-4629-b7d9-31e7dbccde37,2019-01-22,100,NULL,2,50,2019-01-22 08:13:59.567,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,55,1,0,801f5059-f2f1-4e63-9e52-000213ffe00e
f42b597d-1b62-43a4-9ffa-d7afb996aac6,2019-07-19,100,2019-07-19 00:00:00.000,2,2000,2019-07-19 09:45:35.660,b4304ac2-94a1-403c-b870-87c1030c2af9,10687,57,1,0,dccb1bf9-cffe-4ba8-b0dd-00021fed92f5
0f331c92-63af-4d2a-a267-53d11d054b4c,2019-12-31,100,2019-12-31 00:00:00.000,2,2000,2019-12-31 16:10:28.267,b4304ac2-94a1-403c-b870-87c1030c2af9,10687,50,1,0,f8bf284b-e2ad-4b30-9b47-0002208b5793
98f3e942-d238-47a7-b2d2-261d0764e344,2018-07-21,100,NULL,2,180,2018-07-21 08:30:05.480,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,65,1,0,7f08709d-977b-40d7-b674-00022691efc9
fd7af2c7-88b8-4b0e-bc4b-7b2748084fd5,2019-11-20,100,2019-11-20 00:00:00.000,2,5000,2019-11-20 13:14:59.197,75b67fc1-e0c4-4909-ad40-f8f6d0978e01,16516,22,0,0,58373ab0-03ec-4f05-8188-000226a5c24f
6e0b393c-f945-49be-884c-bae985067ab2,2020-12-12,100,2020-12-12 00:00:00.000,2,500,2020-12-12 21:26:25.543,b4304ac2-94a1-403c-b870-87c1030c2af9,10687,50,1,0,24e688d6-b9b9-4a3f-a620-0002290c7900
f6fd5fa6-c4cc-4fe2-ad07-6de7cb848f36,2021-06-16,100,NULL,2,200,2021-06-16 10:40:32.620,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,61,1,0,67a48743-58dc-4504-bb40-00022bc35fe4
5a242e2d-af02-4294-85d2-eaef96741415,2021-05-03,100,2021-05-03 00:00:00.000,2,8000,2021-05-04 03:19:32.233,75b67fc1-e0c4-4909-ad40-f8f6d0978e01,16516,22,0,0,25f59d18-58dd-4664-8b73-0002552478a0
b1944722-af0a-4fdf-a938-f08f37b57243,2019-05-27,100,NULL,2,200,2019-05-27 11:05:50.360,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,53,1,0,58ba595a-73ac-4be0-9db7-000274851c20
14503508-9b75-48c8-8ed7-8839ae0c6349,NULL,100,2019-01-20 00:00:00.000,2,234,2019-01-20 19:41:11.700,43f21cc4-4e96-4072-a3a1-23ae5f68398e,1875,41,0,10,851b5345-a981-4576-97e4-00027ba12608
7e0fa3e1-38f4-4a0d-b4cc-a7b517493eee,2019-09-20,100,2019-09-20 02:00:00.000,2,2000,2019-09-21 02:11:40.700,b4304ac2-94a1-403c-b870-87c1030c2af9,10687,50,1,0,7aee08fd-a178-4af1-9bd4-000284aaca35
54f3cd59-88ef-4fca-8f80-63439186e4e3,2020-02-19,100,NULL,2,400,2020-02-19 08:59:39.827,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,50,1,0,bcf6a88e-58e1-4b0f-8287-0002895d0221
39a4600e-7f81-4374-acb4-92fe2486e2d0,NULL,100,NULL,2,300,2020-01-28 17:32:39.583,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,50,1,0,e8963e46-bf0d-4531-9f34-0002a04b3264
ea566cd1-ea7d-47f9-8f59-ffa4207bd39e,2021-05-11,100,2021-05-10 23:55:00.000,2,1500,2021-05-11 17:42:26.703,75b67fc1-e0c4-4909-ad40-f8f6d0978e01,16516,20,0,0,cb213904-fa5a-4dae-83ef-0002a226a13e
17414e6b-f923-49e9-90d1-9741210cc39e,2020-02-07,100,2020-02-07 00:00:00.000,2,5000,2020-02-07 23:44:43.627,75b67fc1-e0c4-4909-ad40-f8f6d0978e01,16516,22,0,0,9cc55bf0-956a-4571-9705-0002a7467c58
8eec9418-a8eb-4410-9ae2-2a7c8a528288,2018-01-08,100,NULL,2,50,2018-01-08 20:03:05.020,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,50,1,0,9e88f886-6184-4d1e-b5c3-0002a774aa1c
66d8b5fa-c057-4ee1-bc0a-e3095bbebf0c,2019-05-05,100,NULL,2,13,2019-05-05 09:42:46.497,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,51,1,0,31bca098-0d0e-4b51-91ca-0002b2d316da
16639843-3d31-45ce-bb33-d90a2b2b38ec,NULL,100,2020-10-21 00:00:00.000,2,234,2020-10-22 02:43:11.597,43f21cc4-4e96-4072-a3a1-23ae5f68398e,1875,41,0,10,d752fbe5-820c-45e1-9b8b-0002b3a5dd84
eb641c6f-97a6-44a8-89e9-29c5f2dfb37e,2020-11-22,100,2020-11-22 00:00:00.000,2,8000,2020-11-23 06:00:27.970,75b67fc1-e0c4-4909-ad40-f8f6d0978e01,16516,22,0,0,909d25fa-8d78-4b24-8f50-0002b7688f1d
b2d27f64-00c0-4bfc-a7ed-ed32331aa561,2021-03-20,100,2021-03-20 16:40:00.000,2,1200,2021-03-20 01:21:32.597,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,29125,50,2,0,4ab87e73-bc43-4db7-be3d-0002ba6d22dd
43300ed3-2e03-4d24-b64a-3c0ab000de28,2020-12-15,100,2020-12-15 16:40:00.000,2,600,2020-12-15 04:50:00.137,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,29125,51,2,0,c735c56c-9810-47f7-acfa-0002bc1b7b57
ac091002-75b6-4646-b379-2fb251e6ee2d,2019-11-19,100,NULL,2,51,2019-11-19 17:43:35.380,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,56,1,0,436d43dd-4268-4bb9-b536-0002bc570cf9
a02bd802-050c-466f-a34d-994fe753dd65,2020-10-10,100,NULL,2,200,2020-10-22 01:56:03.197,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,1000,1,0,d6484788-e55a-4e38-a2db-0002bef53d3c
16f4b359-fe0f-4ac0-a9f8-83f5d31b1689,2020-05-07,100,NULL,2,1000,2020-05-07 07:06:59.163,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,50,1,0,d440bdf9-0feb-4b34-815a-0002c5d91ac9
09a74991-75ca-410b-8208-a46da966abc2,2021-04-14,100,NULL,3,180,2021-04-14 11:57:04.610,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,56,1,0,7bfd8dee-0b22-4b61-8617-0002cd6fc880
595d5a95-ba26-40ff-be8a-5e7ca9024a42,2021-02-22,100,2021-02-22 00:00:00.000,2,1000,2021-02-22 21:02:56.020,b4304ac2-94a1-403c-b870-87c1030c2af9,10687,53,1,0,b63305a4-2b34-4b0d-b257-0002cea8f82b
30265ed1-b376-4b13-8a00-e38f0b4aaa64,NULL,100,2021-04-14 00:00:00.000,4,234,2021-04-15 02:33:30.417,43f21cc4-4e96-4072-a3a1-23ae5f68398e,1875,2075,0,10,273f4fd8-601f-42eb-a85b-0002eef797a5
2acd621b-fe90-4b68-b150-9fc34382a9b3,2021-01-09,100,2021-01-09 00:00:00.000,2,5000,2021-01-09 17:38:44.987,75b67fc1-e0c4-4909-ad40-f8f6d0978e01,16516,22,0,0,8e480100-07db-4f4b-a4f4-0002f6057d95
15e455d9-d995-45d7-84e3-00ebb544d49b,2020-06-24,100,NULL,2,200,2020-06-24 08:05:45.967,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,63,1,0,c3f58693-217d-4642-99ab-00030f2e1e24
beaf61d3-179f-49db-aaff-27e6b3ee0f09,2020-09-25,100,NULL,2,130,2020-09-25 08:53:04.153,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,59,1,0,7bd93b4a-a5d5-47b1-9c47-0003111416c2
fa2803be-3a1b-4ada-97f2-875b7d07e9c0,2019-06-01,100,2019-06-01 00:05:00.000,2,2000,2019-06-01 13:46:47.277,7c475ebf-3e1e-40f2-863e-3ddde132645d,3984,50,1,0,b5868e07-f077-41d4-b572-00031879df6e
d38be129-ebe8-4df5-bf42-2e7e3e44ad36,NULL,100,2020-01-07 00:00:00.000,2,234,2020-01-07 11:58:58.623,43f21cc4-4e96-4072-a3a1-23ae5f68398e,1875,41,0,10,5ebe9cb1-e1b9-444d-9ee9-00031f758051
5501ae48-a1be-4e37-b1e3-2cd86becbd7b,2018-12-23,100,NULL,2,250,2018-12-23 09:45:56.117,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,51,1,0,a1cdc398-3141-4b82-9d1b-000324931fd3
a7d9da04-cea4-448e-b9fd-e0d38fc9c64b,2019-10-01,100,2019-09-30 23:57:00.000,2,247,2019-10-02 07:42:33.373,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,29125,22,1,0,bf99d027-abae-47f4-82b8-000325d0958f
9d6a6b05-7873-4923-89b2-af0bf5240873,2020-12-07,100,NULL,2,50,2020-12-07 12:02:22.543,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,58,1,0,f83419e4-3a4e-4e49-b2d2-000326a312f2
